recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
979_potter_remix_18,979,potter_remix,18,0.4298245614035088,0.6078637241779093,2,NA,NA,NA,2,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,240,NA,1,0,2,816.6666666666667,NA,1,900.0000000000001,NA,1,900.0000000000001,NA,-7,distractor
980_potter_remix_21,980,potter_remix,21,0.8804347826086957,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,515,NA,1,0,1,2700,NA,1,2700,NA,1,2700,NA,-4,distractor
981_potter_remix_23,981,potter_remix,23,0.5583529024018457,0.2037734854537052,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,706.6666666666666,520.4164998665332,3,3,3,1622.2222222222224,691.4825725556273,3,1622.2222222222224,691.4825725556273,3,1622.2222222222224,691.4825725556273,-2,distractor
982_potter_remix_28,982,potter_remix,28,0.9565217391304348,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,140,NA,1,0,1,2200,NA,1,2200,NA,1,2200,NA,3,distractor
983_potter_remix_21,983,potter_remix,21,0.17676767676767677,0.3061705972975288,3,NA,NA,NA,1,NA,1,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,840,NA,1,1,3,1166.6666666666667,NA,1,1166.6666666666667,NA,1,1166.6666666666667,NA,-4,distractor
984_potter_remix_26,984,potter_remix,26,0.5015168229453943,0.0742988647633962,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,552.5,512.652416360247,2,2,2,1416.6666666666667,70.71067811865476,2,1416.6666666666667,70.71067811865476,2,1416.6666666666667,70.71067811865476,1,distractor
985_potter_remix_19,985,potter_remix,19,0.11877394636015326,0.20572250971124598,3,NA,NA,NA,1,NA,1,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,1240,NA,1,1,3,1033.3333333333335,NA,1,1033.3333333333335,NA,1,1033.3333333333335,NA,-6,distractor
986_potter_remix_18,986,potter_remix,18,0.3744360902255639,0.1254715792180641,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,852.5,53.033008588991066,2,4,2,1133.3333333333335,471.40452079103176,2,1133.3333333333335,471.40452079103176,2,1133.3333333333335,471.40452079103176,-7,distractor
987_potter_remix_20,987,potter_remix,20,0.22972972972972974,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,115,NA,1,1,1,566.6666666666667,NA,1,566.6666666666667,NA,1,566.6666666666667,NA,-5,distractor
988_potter_remix_19,988,potter_remix,19,0.3234126984126984,0.09966165361011396,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,573.3333333333334,152.75252316519467,3,6,3,877.7777777777778,327.165152540788,3,877.7777777777778,327.165152540788,3,877.7777777777778,327.165152540788,-6,distractor
989_potter_remix_20,989,potter_remix,20,0.7058823529411765,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,215,NA,1,1,1,1600,NA,1,1600,NA,1,1600,NA,-5,distractor
990_potter_remix_18,990,potter_remix,18,0.37387051151096096,0.43942460030405756,4,NA,NA,NA,1,0,2,NA,NA,NA,0.5,0.5773502691896257,4,740,777.8174593052023,2,1,4,2166.666666666667,1461.354014452198,2,1533.3333333333335,1507.0206073943086,3,2166.666666666667,1461.354014452198,-7,distractor
991_potter_remix_26,991,potter_remix,26,0.6724485104743854,0.24956845791413768,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,440,248.327740429189,4,3,4,1875,573.7304826019503,4,1875,573.7304826019503,4,1875,573.7304826019503,1,distractor
992_potter_remix_23,992,potter_remix,23,0.9603960396039604,0.05600845791576611,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,152.5,194.45436482630058,2,0,2,3316.666666666667,306.4129385141707,2,3316.666666666667,306.4129385141707,2,3316.666666666667,306.4129385141707,-2,distractor
993_potter_remix_20,993,potter_remix,20,0.6023976023976023,0.08052964341185459,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,190,70.71067811865476,2,2,2,1566.666666666667,612.8258770283412,2,1566.666666666667,612.8258770283412,2,1566.666666666667,612.8258770283412,-5,distractor
994_potter_remix_22,994,potter_remix,22,0.4922385620915033,0.32986408313276955,4,0.2358490566037736,0.026683274761756505,2,1,0,3,NA,NA,NA,0.75,0.5,4,715,75,3,3,4,1544.4444444444446,69.38886664887106,3,1544.4444444444446,69.38886664887106,3,1544.4444444444446,69.38886664887106,-3,distractor
995_potter_remix_28,995,potter_remix,28,0.8674358974358974,0.13308112240792974,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,402.5,265.1650429449553,2,1,2,2216.666666666667,400.69384267237683,2,2216.666666666667,400.69384267237683,2,2216.666666666667,400.69384267237683,3,distractor
996_potter_remix_25,996,potter_remix,25,0.17543546757029901,0.15671752461623176,3,NA,NA,NA,1,0,2,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,1315,NA,1,2,3,650,23.57022603955161,2,650,23.57022603955161,2,650,23.57022603955161,0,distractor
997_potter_remix_27,997,potter_remix,27,0.46875,0.6629126073623883,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,190,NA,1,0,2,2000.0000000000002,NA,1,2000.0000000000002,NA,1,2000.0000000000002,NA,2,distractor
998_potter_remix_19,998,potter_remix,19,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-6,distractor
999_potter_remix_29,999,potter_remix,29,0.11764705882352941,0.1663780661615406,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,515,NA,1,2,2,800,NA,1,800,NA,1,800,NA,4,distractor
1000_potter_remix_25,1000,potter_remix,25,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,distractor
1001_potter_remix_25,1001,potter_remix,25,0.3738095238095238,0.17846028287089055,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,0.5,0.7071067811865476,2,115,NA,1,3,2,783.3333333333334,117.85113019775797,2,816.6666666666667,70.71067811865476,2,816.6666666666667,70.71067811865476,0,distractor
1003_potter_remix_23,1003,potter_remix,23,0.96,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,190,NA,1,0,1,3200,NA,1,3200,NA,1,3200,NA,-2,distractor
1004_potter_remix_21,1004,potter_remix,21,0.545295020837903,0.07134659340772356,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,190,141.4213562373095,2,3,2,1333.3333333333335,754.2472332656507,2,1500,518.5449728701348,2,1500,518.5449728701348,-4,distractor
1005_potter_remix_26,1005,potter_remix,26,0.5335714476231119,0.20790748778403284,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,540,371.9318934070233,4,6,4,1816.6666666666667,722.3931421683429,4,1816.6666666666667,722.3931421683429,4,1816.6666666666667,722.3931421683429,1,distractor
1006_potter_remix_19,1006,potter_remix,19,0.8089285714285714,0.09343911037107948,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,552.5,229.80970388562795,2,2,2,2816.666666666667,306.4129385141707,2,2816.666666666667,306.4129385141707,2,2816.666666666667,306.4129385141707,-6,distractor
1007_potter_remix_18,1007,potter_remix,18,0.5227705627705628,0.4627665698644048,3,0.4056603773584906,0.01334163738087829,2,1,0,2,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,540,212.13203435596427,2,1,3,1983.3333333333335,306.41293851417055,2,1983.3333333333335,306.41293851417055,2,1983.3333333333335,306.41293851417055,-7,distractor
1008_potter_remix_20,1008,potter_remix,20,0.5378246753246754,0.3161318304200896,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,990,494.9747468305833,2,2,2,1483.3333333333335,1060.6601717798214,2,1483.3333333333335,1060.6601717798214,2,1483.3333333333335,1060.6601717798214,-5,distractor
1009_potter_remix_19,1009,potter_remix,19,0.6153825284861638,0.225168677958035,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,790,333.54160160315837,4,4,4,1775.0000000000002,963.5486110860863,4,1775.0000000000002,963.5486110860863,4,1775.0000000000002,963.5486110860863,-6,distractor
1011_potter_remix_18,1011,potter_remix,18,0.44987804878048776,0.22610170491111314,2,NA,NA,NA,1,0,2,NA,NA,NA,0.5,0.7071067811865476,2,940,NA,1,2,2,1316.6666666666667,494.9747468305833,2,1316.6666666666667,494.9747468305833,2,1316.6666666666667,494.9747468305833,-7,distractor
1012_potter_remix_26,1012,potter_remix,26,0.758224209517726,0.15989511372726786,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,665,353.5533905932738,2,2,2,2466.666666666667,659.9663291074443,2,2466.666666666667,659.9663291074443,2,2466.666666666667,659.9663291074443,1,distractor
1049_hurtado_2008_19,1049,hurtado_2008,19,0.0811044104410441,0.13897700336835217,10,NA,NA,NA,1,0,3,NA,NA,NA,0,0,10,NA,NA,NA,3,10,900.0000000000001,333.33333333333337,3,900.0000000000001,333.33333333333337,3,900.0000000000001,333.33333333333337,-6,distractor
1049_hurtado_2008_25,1049,hurtado_2008,25,0.318741241570165,0.3085042620659645,20,NA,NA,NA,1,0,11,NA,NA,NA,0.5,0.512989176042577,20,1017.5,213.25845039919676,10,13,20,1790.909090909091,537.7093202942582,11,1669.4444444444446,663.2424687778764,12,1790.909090909091,537.7093202942582,0,distractor
1050_hurtado_2008_17,1050,hurtado_2008,17,0.4346830917654904,0.32775684952467504,17,NA,NA,NA,1,0,12,NA,NA,NA,0.4117647058823529,0.5072996561958923,17,929.2857142857143,185.32468290877526,7,11,17,1888.888888888889,566.4586665198273,12,1769.2307692307693,693.0156241172743,13,1888.888888888889,566.4586665198273,-8,distractor
1050_hurtado_2008_24,1050,hurtado_2008,24,0.6449125020832438,0.33801053938568015,10,NA,NA,NA,1,0,9,NA,NA,NA,0.9,0.31622776601683794,10,576.1111111111111,350.91645887748143,9,6,10,2400,944.5751543536503,9,2400,944.5751543536503,9,2400,944.5751543536503,-1,distractor
1051_hurtado_2008_17,1051,hurtado_2008,17,0.5562280431649449,0.34274177040249915,23,NA,NA,NA,1,0,18,NA,NA,NA,0.6956521739130435,0.47047196889696474,23,557.1875,370.7783198893916,16,13,23,2325.925925925926,744.3517647898904,18,2221.0526315789475,855.715030325754,19,2325.925925925926,744.3517647898904,-8,distractor
1051_hurtado_2008_24,1051,hurtado_2008,24,0.7864237250085384,0.2002916022465891,11,NA,NA,NA,1.0909090909090908,0.30151134457776363,11,NA,NA,NA,1,0,11,453.6363636363636,311.11967881420577,11,6,11,2451.5151515151515,775.222353244343,11,2518.1818181818185,693.5197884485323,11,2518.1818181818185,693.5197884485323,-1,distractor
1052_hurtado_2008_18,1052,hurtado_2008,18,0.1647604995793697,0.27851670101994863,15,NA,NA,NA,1,0,6,NA,NA,NA,0.13333333333333333,0.3518657752744984,15,702.5,583.3630944789018,2,5,15,1383.3333333333335,1030.3721010715824,6,1383.3333333333335,1030.3721010715824,6,1383.3333333333335,1030.3721010715824,-7,distractor
1052_hurtado_2008_24,1052,hurtado_2008,24,0.36128938084115064,0.33118152370939574,15,NA,NA,NA,1,0,9,NA,NA,NA,0.4666666666666667,0.5163977794943222,15,986.4285714285714,313.0590237973542,7,9,15,2007.4074074074076,575.6102505114264,9,2007.4074074074076,575.6102505114264,9,2007.4074074074076,575.6102505114264,-1,distractor
1053_hurtado_2008_18,1053,hurtado_2008,18,0.10328424153166421,0.181156760123119,7,NA,NA,NA,1,0,2,NA,NA,NA,0,0,7,NA,NA,NA,2,7,1183.3333333333335,306.41293851417055,2,1183.3333333333335,306.41293851417055,2,1183.3333333333335,306.41293851417055,-7,distractor
1053_hurtado_2008_25,1053,hurtado_2008,25,0.5178045550503959,0.28379155184709914,13,NA,NA,NA,1,0,11,NA,NA,NA,0.7692307692307693,0.4385290096535146,13,997.5,212.47548878243188,10,12,13,1918.1818181818182,666.5605976226244,11,1918.1818181818182,666.5605976226244,11,1918.1818181818182,666.5605976226244,0,distractor
1054_hurtado_2008_17,1054,hurtado_2008,17,0.6025100952724237,0.2644689106398164,16,NA,NA,NA,1,0,14,NA,NA,NA,0.8125,0.4031128874149275,16,790,307.8825533651861,13,15,16,2292.857142857143,567.9741434208318,14,2164.444444444445,739.5265180502123,15,2292.857142857143,567.9741434208318,-8,distractor
1054_hurtado_2008_24,1054,hurtado_2008,24,0.6744061416924495,0.307064480355398,20,NA,NA,NA,1,0,19,NA,NA,NA,0.95,0.22360679774997896,20,432.10526315789474,241.67422855682815,19,14,20,2364.9122807017548,918.6324836549114,19,2364.9122807017548,918.6324836549114,19,2364.9122807017548,918.6324836549114,-1,distractor
1055_hurtado_2008_17,1055,hurtado_2008,17,0.3043772083090662,0.28194313478189026,10,NA,NA,NA,1,0,6,NA,NA,NA,0.4,0.5163977794943222,10,1233.75,331.89795118379385,4,6,10,1716.6666666666667,476.91135910611786,6,1716.6666666666667,476.91135910611786,6,1716.6666666666667,476.91135910611786,-8,distractor
1055_hurtado_2008_24,1055,hurtado_2008,24,0.5060937956143793,0.2621806168523217,13,NA,NA,NA,1,0,12,NA,NA,NA,0.6923076923076923,0.4803844614152614,13,1001.1111111111111,342.3519550274412,9,12,13,1816.6666666666667,746.1009761866464,12,1816.6666666666667,746.1009761866464,12,1816.6666666666667,746.1009761866464,-1,distractor
1056_hurtado_2008_18,1056,hurtado_2008,18,0.5467833770500344,0.3259923229366254,14,NA,NA,NA,1,0,11,NA,NA,NA,0.7857142857142857,0.4258153136263201,14,769.5454545454545,326.5000348043974,11,12,14,2293.939393939394,532.8785940151809,11,2293.939393939394,532.8785940151809,11,2293.939393939394,532.8785940151809,-7,distractor
1056_hurtado_2008_24,1056,hurtado_2008,24,0.7650300489321461,0.14476007692914597,20,NA,NA,NA,1,0,20,NA,NA,NA,1,0,20,556.25,228.7372372050745,20,18,20,2480,541.1056473900701,20,2480,541.1056473900701,20,2480,541.1056473900701,-1,distractor
1057_hurtado_2008_18,1057,hurtado_2008,18,0.10754382198423924,0.22396407742193142,16,NA,NA,NA,1,0,4,NA,NA,NA,0.125,0.3415650255319866,16,1115,459.6194077712559,2,4,16,1433.3333333333335,856.7812288292,4,1433.3333333333335,856.7812288292,4,1433.3333333333335,856.7812288292,-7,distractor
1057_hurtado_2008_26,1057,hurtado_2008,26,0.17708850717004473,0.26328712200803217,14,NA,NA,NA,1,0,6,NA,NA,NA,0.2857142857142857,0.4688072309384954,14,902.5,410.53826455845336,4,6,14,1383.3333333333335,849.2480333932027,6,1383.3333333333335,849.2480333932027,6,1383.3333333333335,849.2480333932027,1,distractor
1058_hurtado_2008_19,1058,hurtado_2008,19,0.4510429978077037,0.32278687601982825,10,NA,NA,NA,1,0,7,NA,NA,NA,0.6,0.5163977794943222,10,1023.3333333333334,193.43388189938872,6,7,10,1861.904761904762,567.1333279222899,7,1861.904761904762,567.1333279222899,7,1861.904761904762,567.1333279222899,-6,distractor
1058_hurtado_2008_24,1058,hurtado_2008,24,0.7164190374209701,0.23637766099583424,20,NA,NA,NA,1,0,20,NA,NA,NA,0.9,0.30779350562554625,20,538.6111111111111,192.7876426625905,18,17,20,2365,800.1809005994897,20,2365,800.1809005994897,20,2365,800.1809005994897,-1,distractor
1059_hurtado_2008_18,1059,hurtado_2008,18,0.6888877181667554,0.25259560135788456,20,NA,NA,NA,1,0,19,NA,NA,NA,0.85,0.36634754853252327,20,685.5882352941177,335.20461266656395,17,15,20,2391.228070175439,714.9067197430188,19,2283.3333333333335,846.7688845603913,20,2391.228070175439,714.9067197430188,-7,distractor
1059_hurtado_2008_25,1059,hurtado_2008,25,0.7053648097958515,0.3126292604383503,20,NA,NA,NA,1,0,17,NA,NA,NA,0.9,0.30779350562554625,20,591.3888888888889,253.57331899191436,18,13,20,2729.4117647058824,439.6782840487489,17,2594.444444444445,714.0284317218675,18,2729.4117647058824,439.6782840487489,0,distractor
1060_hurtado_2008_18,1060,hurtado_2008,18,0.5830827509555823,0.30012463725241245,11,NA,NA,NA,1,0,9,NA,NA,NA,0.8181818181818182,0.40451991747794525,11,940,266.0474581724095,9,9,11,2300,354.72994422987944,9,2300,354.72994422987944,9,2300,354.72994422987944,-7,distractor
1060_hurtado_2008_25,1060,hurtado_2008,25,0.6158151479817302,0.2956388313372972,18,NA,NA,NA,1,0,16,NA,NA,NA,0.7777777777777778,0.4277926319464986,18,661.4285714285714,280.9422919899591,14,16,18,2304.166666666667,707.8266161416358,16,2304.166666666667,707.8266161416358,16,2304.166666666667,707.8266161416358,0,distractor
1061_hurtado_2008_18,1061,hurtado_2008,18,0.3985231450796313,0.30320564461369914,11,NA,NA,NA,1,0,8,NA,NA,NA,0.5454545454545454,0.5222329678670935,11,856.6666666666666,385.2488373333094,6,9,11,1716.6666666666667,577.8998650010692,8,1716.6666666666667,577.8998650010692,8,1716.6666666666667,577.8998650010692,-7,distractor
1061_hurtado_2008_24,1061,hurtado_2008,24,0.38521335038102633,0.29360613711039507,22,NA,NA,NA,1,0,15,NA,NA,NA,0.45454545454545453,0.5096471914376255,22,847.5,292.5106835655751,10,16,22,1771.1111111111113,628.1576319539632,15,1601.9607843137255,757.230937568228,17,1771.1111111111113,628.1576319539632,-1,distractor
1062_hurtado_2008_19,1062,hurtado_2008,19,0.1276601643436159,0.1968584021943946,12,NA,NA,NA,1,0,4,NA,NA,NA,0.16666666666666666,0.3892494720807615,12,1190,212.13203435596427,2,5,12,1225,405.85985539619736,4,1225,405.85985539619736,4,1225,405.85985539619736,-6,distractor
1062_hurtado_2008_24,1062,hurtado_2008,24,0.49025027980756614,0.27062093707482004,17,NA,NA,NA,1,0,15,NA,NA,NA,0.7647058823529411,0.4372373160976031,17,824.6153846153846,296.4263647916456,13,19,17,1740,690.7782590488812,15,1740,690.7782590488812,15,1740,690.7782590488812,-1,distractor
1063_hurtado_2008_18,1063,hurtado_2008,18,0.5156560694124617,0.29263299659002895,13,NA,NA,NA,1.1,0.31622776601683794,10,NA,NA,NA,0.7692307692307693,0.4385290096535146,13,680,305.0956134285338,10,12,13,2001.6666666666667,664.9259682174223,10,1755.5555555555557,882.9854470280355,12,2056.666666666667,589.8419960013983,-7,distractor
1063_hurtado_2008_24,1063,hurtado_2008,24,0.5513747906886216,0.29544525353774576,21,NA,NA,NA,1.105263157894737,0.3153017676423058,19,NA,NA,NA,0.8571428571428571,0.35856858280031806,21,556.6666666666666,326.97364527723386,18,24,21,1864.9122807017545,861.1271456722551,19,1850.8771929824563,882.6425265981604,19,1889.4736842105265,836.6639096589479,-1,distractor
1064_hurtado_2008_18,1064,hurtado_2008,18,0.4816521259969134,0.2527243656904868,12,NA,NA,NA,1,0,10,NA,NA,NA,0.6666666666666666,0.49236596391733095,12,1102.5,271.56951228000537,8,10,12,1940,428.8370722872514,10,1940,428.8370722872514,10,1940,428.8370722872514,-7,distractor
1064_hurtado_2008_24,1064,hurtado_2008,24,0.5755208603841272,0.3091139882612305,8,NA,NA,NA,1,0,7,NA,NA,NA,0.875,0.3535533905932738,8,611.4285714285714,328.3254773050959,7,8,8,1914.2857142857144,944.7431833782568,7,1914.2857142857144,944.7431833782568,7,1914.2857142857144,944.7431833782568,-1,distractor
1065_hurtado_2008_18,1065,hurtado_2008,18,0.30537759658318775,0.3190332617530646,10,NA,NA,NA,1,0,6,NA,NA,NA,0.5,0.5270462766947299,10,1175,442.86002303210887,5,5,10,1727.7777777777778,825.2721212267346,6,1727.7777777777778,825.2721212267346,6,1727.7777777777778,825.2721212267346,-7,distractor
1065_hurtado_2008_25,1065,hurtado_2008,25,0.4056612866043507,0.3850783994668981,20,NA,NA,NA,1,0,12,NA,NA,NA,0.5,0.512989176042577,20,687.5,301.48935857395253,10,12,20,2275,808.9305822310632,12,2275,808.9305822310632,12,2275,808.9305822310632,0,distractor
1066_hurtado_2008_18,1066,hurtado_2008,18,0.34138826094591024,0.3448370497872923,14,NA,NA,NA,1,0,8,NA,NA,NA,0.42857142857142855,0.5135525910130955,14,902.5,226.79836860083452,6,8,14,1983.3333333333335,726.8108201271967,8,1983.3333333333335,726.8108201271967,8,1983.3333333333335,726.8108201271967,-7,distractor
1067_hurtado_2008_18,1067,hurtado_2008,18,0.09494067097084827,0.23473568096340386,14,NA,NA,NA,1,0,2,NA,NA,NA,0.14285714285714285,0.36313651960128146,14,1015,424.26406871192853,2,2,14,2116.666666666667,683.5365551469959,2,2116.666666666667,683.5365551469959,2,2116.666666666667,683.5365551469959,-7,distractor
1067_hurtado_2008_25,1067,hurtado_2008,25,0.36619742278658945,0.23837961409367237,14,NA,NA,NA,1,0,12,NA,NA,NA,0.8571428571428571,0.36313651960128146,14,544.1666666666666,262.81546700483534,12,18,14,1308.3333333333335,683.7397165588671,12,1227.7777777777778,747.3634915837063,12,1308.3333333333335,683.7397165588671,0,distractor
1068_hurtado_2008_18,1068,hurtado_2008,18,0.34410367122430907,0.32365634445718316,18,NA,NA,NA,1,0,11,NA,NA,NA,0.5555555555555556,0.5113099925649136,18,915,325.96012026013244,10,13,18,1884.848484848485,721.7823058025855,11,1884.848484848485,721.7823058025855,11,1884.848484848485,721.7823058025855,-7,distractor
1068_hurtado_2008_24,1068,hurtado_2008,24,0.646858282120583,0.26992287304115664,20,NA,NA,NA,1.0526315789473684,0.22941573387056177,19,NA,NA,NA,0.9,0.30779350562554625,20,538.6111111111111,326.91429689804005,18,16,20,2159.6491228070176,868.1311662976603,19,2142.105263157895,899.2343866485835,19,2177.1929824561403,842.8385777218355,-1,distractor
1069_hurtado_2008_18,1069,hurtado_2008,18,0.25785938447764173,0.3691700588797589,11,NA,NA,NA,1,0,5,NA,NA,NA,0.2727272727272727,0.46709936649691375,11,740,173.20508075688772,3,4,11,1800,1070.3062905334882,5,1800,1070.3062905334882,5,1800,1070.3062905334882,-7,distractor
1069_hurtado_2008_24,1069,hurtado_2008,24,0.8404830927818919,0.1276503457433307,19,NA,NA,NA,1,0,19,NA,NA,NA,1,0,19,476.8421052631579,218.95719093463978,19,13,19,2843.8596491228072,468.39002313796,19,2843.8596491228072,468.39002313796,19,2843.8596491228072,468.39002313796,-1,distractor
1070_hurtado_2008_19,1070,hurtado_2008,19,0.3083525185947112,0.36312336576237725,15,NA,NA,NA,1,0,8,NA,NA,NA,0.4,0.50709255283711,15,852.5,411.93142633210203,6,7,15,1950,981.8996812948786,8,1950,981.8996812948786,8,1950,981.8996812948786,-6,distractor
