recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
10_casillas_tseltal_2015_46,46,0.8728576177890017,0.15596586589388303,14,NA,NA,NA,1.2857142857142858,0.4688072309384954,14,0.5714285714285714,0.5135525910130955,14,NA,NA,NA,NA,NA,NA,10,14,1305.952380952381,504.15398979006943,14,1334.5238095238096,461.1609414503942,14,3202.8571428571427,1106.786259480946,21
11_casillas_tseltal_2015_9,9,0.6029386408028559,0.11917088536558608,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,0.3333333333333333,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,5,3,813.8888888888889,272.12299778946635,3,794.4444444444445,300.1542813164466,3,2000,589.2367945062495,-16
12_casillas_tseltal_2015_16,16,0.713126800293291,0.26869410911095176,19,NA,NA,NA,1.2105263157894737,0.4188539082916955,19,0.5263157894736842,0.512989176042577,19,NA,NA,NA,NA,NA,NA,16,19,1061.4035087719299,547.0121602339336,19,1050.877192982456,583.9011438668081,19,2728.4210526315787,1220.606694129762,-9
13_casillas_tseltal_2015_48,48,0.5822350269660878,0.31987779114484355,9,NA,NA,NA,1.5,0.7559289460184544,8,0.2222222222222222,0.44095855184409843,9,NA,NA,NA,NA,NA,NA,11,9,860.0694444444445,638.0600861211128,8,862.5,637.2529088527332,8,2145,1459.38343145316,23
14_casillas_tseltal_2015_29,29,0.6120157909690076,0.27481122075884445,17,NA,NA,NA,1.3125,0.47871355387816905,16,0.35294117647058826,0.492592183071889,17,NA,NA,NA,NA,NA,NA,18,17,922.3958333333334,519.02435850567,16,909.375,536.5517043878265,16,2292.5,1208.9196278771665,4
15_casillas_tseltal_2015_39,39,0.591129283823817,0.3122097266492395,13,NA,NA,NA,1.5833333333333333,0.6685579234215214,12,0.3076923076923077,0.4803844614152614,13,NA,NA,NA,NA,NA,NA,15,13,822.6851851851852,614.0103784594908,12,895.8333333333334,577.7055364705161,12,2160,1374.9975206589218,14
16_casillas_tseltal_2015_41,41,0.6781778338702118,0.3245787823654241,21,NA,NA,NA,1.0952380952380953,0.30079260375911915,21,0.5238095238095238,0.511766315719159,21,NA,NA,NA,NA,NA,NA,14,21,1103.1746031746031,611.2911891966202,21,1125.3968253968255,597.6950878076698,21,2700.9523809523807,1434.4682107384072,16
17_casillas_tseltal_2015_32,32,0.7447172295675307,0.2363541870598658,18,NA,NA,NA,1.2222222222222223,0.4277926319464986,18,0.5555555555555556,0.5113099925649136,18,NA,NA,NA,NA,NA,NA,15,18,1104.6296296296298,462.8275401063559,18,1139.8148148148148,433.7531484087912,18,2780,996.7712582014344,7
18_casillas_tseltal_2015_32,32,0.7335002038575256,0.2880403350070116,11,NA,NA,NA,1.4,0.5163977794943222,10,0.6363636363636364,0.504524979109513,11,NA,NA,NA,NA,NA,NA,10,11,1146.6666666666667,574.9959742210117,10,1211.6666666666667,520.9233255586768,10,2960,1174.2420723362131,7
19_casillas_tseltal_2015_35,35,0.6212480943794522,0.3382454548684644,14,NA,NA,NA,1.3333333333333333,0.49236596391733095,12,0.5,0.5188745216627708,14,NA,NA,NA,NA,NA,NA,14,14,964.5833333333334,526.3165910746155,12,955.5555555555557,552.9687249514305,12,2513.3333333333335,1166.5437164651148,10
20_casillas_tseltal_2015_36,36,0.6303859908399355,0.24374937705354813,15,NA,NA,NA,1.1333333333333333,0.3518657752744984,15,0.4666666666666667,0.5163977794943222,15,NA,NA,NA,NA,NA,NA,18,15,961.1111111111112,456.160071227207,15,936.6666666666667,481.69673657992126,15,2365.3333333333335,1074.3627125395028,11
21_casillas_tseltal_2015_26,26,0.876864856223794,0.22647694847934893,18,NA,NA,NA,1.3333333333333333,0.48507125007266594,18,0.8333333333333334,0.3834824944236852,18,NA,NA,NA,NA,NA,NA,7,18,1243.0555555555557,546.3205055379506,18,1300,521.2165257037296,18,3186.6666666666665,1151.9803919899903,1
22_casillas_tseltal_2015_36,36,0.6995671102645689,0.362762544311525,17,NA,NA,NA,1.1764705882352942,0.3929526239966879,17,0.5882352941176471,0.5072996561958923,17,NA,NA,NA,NA,NA,NA,9,17,1044.1176470588236,650.5257269357061,17,1067.6470588235295,641.3005066809795,17,2592.9411764705883,1526.4491667997102,11
23_ronfard_2021_22,22,0.7811965811965812,0.31809768555965207,10,0.7241379310344828,0.04876598490941701,2,1,0,9,0.6,0.5163977794943222,10,NA,NA,NA,NA,NA,NA,3,10,748.1481481481483,270.3450013465876,9,748.1481481481483,270.3450013465876,9,1496.2962962962965,540.6900026931752,-3
24_ronfard_2021_19,19,0.9055555555555556,0.2986595567936803,10,0.5431034482758621,0.5283294291739504,4,1,0,9,0.9,0.31622776601683794,10,NA,NA,NA,NA,NA,NA,0,10,966.6666666666667,0,9,966.6666666666667,0,9,1933.3333333333335,0,-6
25_ronfard_2021_20,20,0.32007978988021,0.3186042567413047,14,-0.2769396551724138,0.2415744065537936,8,1,0,6,0.07142857142857142,0.2672612419124244,14,NA,NA,NA,NA,NA,NA,5,14,527.7777777777778,257.0487776163779,6,527.7777777777778,257.0487776163779,6,1055.5555555555557,514.0975552327558,-5
26_ronfard_2021_19,19,0.9166666666666666,0.14433756729740643,3,NA,NA,NA,1,0,3,0.6666666666666666,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,1,3,816.6666666666667,169.148192751537,3,816.6666666666667,169.148192751537,3,1633.3333333333335,338.296385503074,-6
27_ronfard_2021_19,19,0.618037518037518,0.38141931003953905,7,0.6939655172413792,0.0182872443410314,2,1,0,6,0.42857142857142855,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,3,7,661.1111111111112,349.3910045694853,6,661.1111111111112,349.3910045694853,6,1322.2222222222224,698.7820091389706,-6
28_ronfard_2021_18,18,0.8699300677484639,0.22675118580016934,8,0.9482758620689655,0.012191496227354213,2,1.125,0.3535533905932738,8,0.5,0.5345224838248488,8,NA,NA,NA,NA,NA,NA,2,8,731.2500000000001,294.3161969880758,8,735.4166666666667,286.6663205977978,8,1470.8333333333335,573.3326411955956,-7
29_ronfard_2021_22,22,0.4882367224278989,0.15705308178265595,6,0.10775862068965515,0.09891904872447418,4,1.1666666666666667,0.408248290463863,6,0,0,6,NA,NA,NA,NA,NA,NA,7,6,312.5,42.08127057650865,6,308.33333333333337,45.643546458763836,6,633.3333333333334,81.64965809277258,-3
